#Network	Quality Score	P-value	Gene List
N010M00021	0.7070	0.00000	Svm7G0038210 Svm1G0009060 Svm1G0023620 Svm2G0003160 Svm9G0037840 Svm7G0004170 Svm2G0030750 Svm2G0036890 Svm2G0041030 Svm2G0044340 Svm3G0025210 Svm3G0032940 Svm3G0035340 Svm3G0037690 Svm3G0044890 Svm4G0010160 Svm4G0032030 Svm5G0006980 Svm5G0021310 Svm5G0023180 Svm6G0008800 Svm7G0012830 Svm7G0030110 Svm7G0038840 Svm8G0004920 Svm8G0015400 Svm8G0021160 Svm8G0022360 Svm8G0012840 Svm8G0024100 Svm9G0002620 Svm9G0009780 Svm9G0022300 Svm9G0028440 Svm9G0029160 Svm9G0034240 Svm9G0062530 Svm5G0027020 Svm5G0038490 Svm7G0033320 Svm3G0022300 Svm3G0035760 Svm7G0042500 Svm3G0014560 Svm4G0035740 Svm6G0027660 Svm8G0031650 Svm7G0005640 Svm8G0008280 Svm9G0013490 Svm4G0001650 Svm2G0045320 Svm3G0023620 Svm3G0043780 Svm3G0011550 Svm8G0016430 Svm9G0019550 Svm5G0005390
N010M00022	0.5953	0.00000	Svm8G0009090 Svm1G0011360 Svm4G0002240 Svm5G0052460 Svm2G0022240 Svm2G0034370 Svm8G0004430 Svm9G0011120 Svm5G0026550 Svm7G0020690 Svm2G0014430 Svm5G0053140 Svm2G0006470 Svm9G0015390 Svm6G0021600 Svm9G0041180 Svm3G0001270 Svm6G0006590 Svm7G0036320 Svm4G0028020 Svm3G0015940 Svm5G0002440 Svm8G0028800 Svm5G0021780 Svm5G0029550 Svm1G0008340 Svm3G0021260 Svm6G0018100 Svm9G0036890 Svm9G0009770 Svm6G0016270 Svm7G0002210 Svm5G0028990 Svm2G0003270 Svm5G0020850 Svm4G0026800 Svm3G0023360 Svm2G0045150 Svm4G0032470 Svm2G0032640 Svm9G0059810 Svm6G0030730 Svm1G0011960 Svm9G0004300 Svm3G0045470 Svm7G0008750 Svm1G0001310 Svm7G0035420 Svm1G0046700 Svm5G0039150
N010M00023	0.6057	0.00000	Svm9G0038900 Svm6G0027050 Svm9G0048070 Svm3G0043620 Svm4G0021630 Svm3G0010680 Svm3G0040090 Svm8G0030830 Svm4G0032620 Svm6G0016990 Svm6G0021730 Svm4G0037820 Svm2G0038050 Svm5G0001210 Svm6G0017430 Svm6G0032400 Svm2G0036790 Svm5G0002640 Svm3G0042900 Svm4G0017550 Svm4G0013180 Svm9G0014290 Svm7G0037370 Svm6G0014050 Svm5G0040230 Svm7G0034460 Svm9G0031250 Svm7G0031680 Svm9G0049000 Svm2G0022360 Svm8G0006200 Svm6G0004740 Svm5G0012520 Svm6G0025520 Svm3G0041530 Svm5G0039680 Svm8G0027100 Svm3G0012550 Svm2G0039800 Svm5G0046110 Svm4G0010890 Svm2G0020560 Svm1G0036620 Svm7G0014400 Svm6G0024650 Svm1G0033610 Svm9G0014720 Svm5G0045070 Svm9G0035880 Svm7G0008890 Svm6G0010390 Svm6G0026300 Svm2G0027740 Svm8G0022490 Svm9G0040640 Svm9G0013840
N010M00024	0.6529	0.00000	Svm1G0017480 Svm5G0020360 Svm1G0028620 Svm2G0006450 Svm2G0021070 Svm3G0013670 Svm4G0014770 Svm5G0004120 Svm5G0007410 Svm5G0017090 Svm4G0032450 Svm7G0039320 Svm5G0027470 Svm5G0057500 Svm6G0032840 Svm7G0005150 Svm8G0001270 Svm8G0013710 Svm8G0030370 Svm8G0035420 Svm9G0030220 Svm4G0021760 Svm5G0016950 Svm9G0021520 Svm5G0030040 Svm9G0030090 Svm5G0023290 Svm4G0019040 Svm9G0035760 Svm2G0037620 Svm9G0055120 Svm8G0022620 Svm8G0015370 Svm2G0051510 Svm5G0023660 Svm1G0046660 Svm7G0006590 Svm8G0008000 Svm2G0031110 Svm5G0028410 Svm6G0014670 Svm7G0031790 Svm7G0042310 Svm2G0009420 Svm4G0003210 Svm9G0040890 Svm9G0046780 Svm4G0023620 Svm7G0003790 Svm5G0039380 Svm2G0023090 Svm3G0020960 Svm9G0021190 Svm5G0025370
N010M00025	0.7450	0.00000	Svm7G0037960 Svm1G0009580 Svm1G0014020 Svm1G0031550 Svm1G0042040 Svm2G0015820 Svm3G0014410 Svm3G0033670 Svm5G0022900 Svm9G0016290 Svm7G0018360 Svm3G0039680 Svm3G0039770 Svm3G0044320 Svm3G0048430 Svm9G0052540 Svm5G0050770 Svm8G0011670 Svm6G0023810 Svm4G0002850 Svm4G0002860 Svm4G0002890 Svm8G0017820 Svm8G0016840 Svm4G0003700 Svm4G0004390 Svm4G0007760 Svm4G0008400 Svm4G0017670 Svm4G0021060 Svm5G0028290 Svm6G0007350 Svm6G0024370 Svm7G0000360 Svm7G0002020 Svm7G0017060 Svm7G0021810 Svm7G0024370 Svm7G0027760 Svm8G0009280 Svm8G0020300 Svm8G0023920 Svm8G0036690 Svm9G0009220 Svm9G0041650 Svm9G0048410 Svm2G0018920 Svm3G0002000 Svm2G0011490 Svm5G0054340 Svm9G0034830 Svm6G0024010 Svm2G0002080 Svm5G0002580 Svm4G0034060 Svm3G0016170 Svm9G0041120 Svm2G0048730
N010M00026	0.7661	0.00000	Svm5G0010320 Svm1G0004830 Svm1G0016330 Svm1G0017340 Svm1G0033580 Svm2G0001270 Svm2G0008090 Svm2G0008430 Svm2G0009270 Svm2G0013280 Svm2G0019890 Svm2G0028020 Svm5G0021440 Svm3G0025530 Svm2G0036390 Svm3G0009280 Svm3G0013590 Svm3G0026140 Svm3G0033720 Svm3G0036070 Svm3G0040810 Svm3G0044920 Svm3G0045010 Svm7G0029350 Svm3G0049600 Svm3G0049890 Svm8G0011180 Svm8G0024430 Svm4G0009520 Svm3G0049910 Svm4G0020640 Svm4G0022300 Svm5G0009650 Svm5G0022130 Svm5G0023130 Svm5G0026220 Svm5G0027990 Svm5G0052170 Svm5G0053300 Svm6G0024240 Svm6G0024500 Svm7G0003880 Svm7G0010480 Svm7G0016800 Svm7G0023390 Svm8G0008930 Svm8G0018420 Svm8G0021080 Svm8G0022710 Svm9G0004810 Svm9G0005420 Svm9G0015730 Svm9G0021130 Svm9G0029410 Svm9G0031800 Svm9G0033550 Svm9G0036530 Svm9G0042850 Svm9G0067910 Svm8G0018540 Svm1G0002560 Svm8G0004900
N010M00027	0.6629	0.00000	Svm5G0045240 Svm2G0018340 Svm2G0025040 Svm2G0034930 Svm2G0049490 Svm3G0035180 Svm3G0048290 Svm5G0011660 Svm5G0025830 Svm6G0013680 Svm6G0018290 Svm6G0031540 Svm6G0035310 Svm7G0041630 Svm8G0005280 Svm8G0018690 Svm9G0044470 Svm9G0049800 Svm1G0037380 Svm9G0026250 Svm9G0060940 Svm2G0028010 Svm7G0036670 Svm4G0021400 Svm8G0021240 Svm4G0024890 Svm7G0041410 Svm9G0035780 Svm7G0040320 Svm2G0057380 Svm1G0042790 Svm9G0043090 Svm8G0010700 Svm2G0031410 Svm2G0048960 Svm2G0009510 Svm4G0022710 Svm1G0022090 Svm8G0010730 Svm9G0055410 Svm3G0036980 Svm8G0013490 Svm1G0022270 Svm7G0009710 Svm4G0039320 Svm5G0002300 Svm8G0011110 Svm6G0012820 Svm5G0046030 Svm5G0051740 Svm3G0009830 Svm9G0015810
N010M00028	0.6726	0.00000	Svm3G0037040 Svm1G0017210 Svm1G0033300 Svm2G0006380 Svm2G0011960 Svm2G0014320 Svm2G0027630 Svm3G0025270 Svm4G0023830 Svm4G0023940 Svm4G0035120 Svm5G0011950 Svm5G0023330 Svm5G0030180 Svm6G0011870 Svm6G0027510 Svm7G0004530 Svm7G0006030 Svm7G0007910 Svm7G0012280 Svm7G0013490 Svm7G0036640 Svm7G0038600 Svm9G0016620 Svm9G0046900 Svm9G0052820 Svm9G0068650 Svm1G0011780 Svm8G0022150 Svm6G0018010 Svm3G0037920 Svm9G0010580 Svm2G0019260 Svm6G0009220 Svm8G0008650 Svm6G0016700 Svm5G0001160 Svm2G0006520 Svm2G0019830 Svm1G0010180 Svm8G0023720 Svm6G0018180 Svm9G0037420 Svm9G0052030 Svm9G0039120 Svm4G0019160 Svm2G0015940 Svm4G0025990 Svm7G0010110 Svm6G0009700 Svm5G0026620
N010M00029	0.5785	0.00000	Svm4G0013430 Svm3G0048710 Svm5G0033350 Svm5G0011960 Svm1G0003040 Svm6G0029630 Svm1G0004910 Svm6G0007830 Svm1G0026940 Svm7G0010990 Svm1G0042050 Svm1G0030950 Svm2G0005180 Svm1G0044670 Svm3G0005390 Svm2G0041240 Svm9G0023450 Svm3G0049150 Svm4G0024860 Svm3G0000690 Svm9G0037190 Svm9G0012780 Svm1G0017030 Svm2G0057360 Svm5G0037240 Svm4G0016070 Svm9G0016010 Svm6G0022090 Svm4G0019900 Svm1G0024400 Svm8G0003420 Svm3G0036370 Svm9G0065170 Svm3G0043220 Svm1G0002650 Svm5G0030870 Svm5G0044390 Svm2G0027440 Svm6G0026790 Svm3G0050190 Svm7G0005330 Svm4G0025100 Svm4G0015490 Svm8G0026480 Svm5G0039510 Svm8G0036370 Svm8G0034840 Svm3G0039300 Svm6G0027920 Svm1G0041250 Svm1G0028960 Svm5G0002160 Svm4G0033020 Svm6G0032880 Svm7G0031850 Svm1G0007720 Svm4G0001900 Svm6G0012740 Svm1G0010770 Svm3G0018760 Svm2G0039640 Svm6G0013470
N010M00030	0.6444	0.00000	Svm1G0005710 Svm1G0016320 Svm1G0038650 Svm3G0027360 Svm3G0042170 Svm3G0017720 Svm3G0042180 Svm3G0042190 Svm3G0042200 Svm3G0042220 Svm5G0011860 Svm8G0009850 Svm4G0010770 Svm5G0033990 Svm5G0033670 Svm3G0053730 Svm4G0039380 Svm5G0029890 Svm1G0034730 Svm6G0011640 Svm2G0014400 Svm9G0007590 Svm1G0046070 Svm2G0047560 Svm1G0036040 Svm1G0034620 Svm5G0017290 Svm2G0040470 Svm5G0022810 Svm9G0037280 Svm8G0012460 Svm5G0007550 Svm8G0002430 Svm1G0010260 Svm2G0045580 Svm8G0034870 Svm3G0048070 Svm7G0042600 Svm5G0054160 Svm5G0030120 Svm1G0030560 Svm8G0030770 Svm5G0040850 Svm9G0062840 Svm7G0041610 Svm7G0001780 Svm2G0039930 Svm1G0004230 Svm1G0046010 Svm6G0021650 Svm9G0036280
N010M00031	0.7331	0.00000	Svm1G0007410 Svm6G0003400 Svm5G0028830 Svm1G0021450 Svm1G0021470 Svm1G0047630 Svm2G0011990 Svm2G0051360 Svm3G0006160 Svm3G0006170 Svm2G0055320 Svm5G0025310 Svm4G0031200 Svm9G0002430 Svm7G0035950 Svm2G0020080 Svm3G0020840 Svm3G0032260 Svm3G0037490 Svm3G0045110 Svm4G0005350 Svm4G0021830 Svm4G0022940 Svm4G0026120 Svm5G0013170 Svm6G0009500 Svm6G0017260 Svm6G0032340 Svm7G0006480 Svm7G0006640 Svm7G0009720 Svm7G0041590 Svm8G0007790 Svm8G0009170 Svm8G0029530 Svm8G0038350 Svm9G0030360 Svm9G0031390 Svm9G0045400 Svm9G0031360 Svm8G0021070 Svm3G0010930 Svm6G0022480 Svm4G0016800 Svm8G0027480 Svm3G0051310 Svm9G0024480 Svm8G0021330 Svm6G0029730 Svm1G0013360 Svm4G0004090 Svm8G0008010 Svm9G0042440 Svm5G0011210 Svm9G0063000 Svm7G0013640 Svm9G0066570 Svm1G0002090 Svm6G0020750 Svm8G0020930
N010M00032	0.2552	0.0162136	Svm1G0021170 Svm5G0012740 Svm4G0036410 Svm9G0010210 Svm9G0060370 Svm4G0021930 Svm8G0032080 Svm3G0041430 Svm2G0028400 Svm7G0005650 Svm1G0023360 Svm9G0054200 Svm3G0017230 Svm9G0006340 Svm4G0027220 Svm3G0021640 Svm5G0046450 Svm5G0003860 Svm7G0034480 Svm1G0045440 Svm5G0033380
N010M00033	0.6650	0.00000	Svm4G0002670 Svm7G0013080 Svm8G0028250 Svm2G0023750 Svm2G0055730 Svm8G0008230 Svm2G0056640 Svm7G0031350 Svm3G0030340 Svm2G0050660 Svm2G0046860 Svm2G0054480 Svm3G0000970 Svm9G0020220 Svm6G0004470 Svm3G0011910 Svm8G0006480 Svm4G0032640 Svm2G0044220 Svm3G0034290 Svm3G0010700 Svm1G0018270 Svm7G0020110 Svm7G0032170 Svm8G0036560 Svm6G0023490 Svm8G0012220 Svm2G0023970 Svm7G0026020 Svm5G0022430 Svm8G0019140 Svm7G0035200 Svm3G0012760 Svm9G0019110 Svm3G0033960 Svm2G0034400 Svm9G0036020 Svm8G0035840 Svm3G0018550 Svm9G0044110 Svm2G0026880 Svm8G0039120 Svm7G0030930 Svm5G0021280 Svm1G0026120 Svm8G0011120 Svm5G0019730 Svm5G0038140 Svm2G0055500 Svm1G0023740 Svm9G0016120 Svm2G0003340 Svm6G0001740 Svm7G0033770 Svm5G0046760 Svm9G0026540 Svm9G0045440 Svm7G0005140 Svm7G0016010 Svm3G0024780 Svm5G0030950
N010M00034	0.6445	0.00000	Svm3G0002400 Svm2G0030450 Svm8G0008950 Svm1G0012200 Svm1G0013810 Svm1G0018250 Svm2G0002860 Svm3G0017510 Svm3G0050420 Svm2G0002030 Svm4G0025870 Svm5G0004160 Svm5G0019360 Svm5G0046380 Svm8G0002900 Svm8G0026090 Svm6G0020050 Svm1G0023940 Svm6G0002030 Svm6G0033510 Svm8G0035450 Svm9G0025200 Svm8G0036730 Svm9G0035120 Svm9G0049640 Svm8G0008180 Svm7G0010670 Svm1G0039810 Svm8G0015730 Svm6G0001170 Svm9G0044290 Svm2G0057700 Svm9G0011140 Svm2G0035370 Svm4G0002840 Svm9G0030540 Svm2G0054410 Svm5G0021050 Svm9G0008200 Svm5G0026340 Svm4G0000070 Svm8G0009680 Svm5G0014100 Svm4G0011050 Svm1G0021790 Svm5G0039870 Svm3G0003860 Svm8G0018890 Svm9G0016430 Svm7G0041480 Svm7G0031620 Svm3G0009340
N010M00035	0.6217	0.00000	Svm2G0014660 Svm1G0025770 Svm9G0028310 Svm2G0011570 Svm3G0000120 Svm3G0013020 Svm3G0035000 Svm5G0041690 Svm6G0006230 Svm6G0019450 Svm8G0037760 Svm9G0025790 Svm3G0019660 Svm5G0055200 Svm4G0003170 Svm6G0033060 Svm6G0011540 Svm8G0028400 Svm9G0040990 Svm5G0012860 Svm8G0017410 Svm9G0043080 Svm2G0028590 Svm9G0014540 Svm1G0025870 Svm2G0027700 Svm5G0058400 Svm4G0022970 Svm4G0008750 Svm6G0011130 Svm9G0012010 Svm2G0007540 Svm6G0028230 Svm2G0055580 Svm9G0006720 Svm3G0038260 Svm2G0001220 Svm4G0009300 Svm6G0022700 Svm1G0021070 Svm3G0017850 Svm1G0004200 Svm3G0017270 Svm9G0043550 Svm1G0001850 Svm2G0016300 Svm5G0036850 Svm7G0014680 Svm1G0014870 Svm4G0019430 Svm2G0038690 Svm5G0036230 Svm7G0032440 Svm4G0012300
N010M00036	0.5997	0.00000	Svm8G0038240 Svm9G0030830 Svm6G0024630 Svm7G0017440 Svm8G0011820 Svm9G0026040 Svm8G0038720 Svm7G0003440 Svm9G0049760 Svm2G0035900 Svm7G0010710 Svm9G0046000 Svm6G0019800 Svm7G0021600 Svm6G0009300 Svm1G0049210 Svm7G0037080 Svm7G0031930 Svm7G0029880 Svm2G0018880 Svm5G0056360 Svm4G0027670 Svm4G0003150 Svm6G0006280 Svm7G0043310 Svm2G0013950 Svm9G0049660 Svm3G0005480 Svm9G0000020 Svm9G0018060 Svm8G0037370 Svm5G0010160 Svm8G0020220 Svm2G0014150 Svm5G0013830 Svm3G0053750 Svm9G0008660 Svm5G0052610 Svm7G0025510 Svm8G0004500 Svm7G0027910 Svm1G0016730 Svm6G0005290 Svm3G0047730 Svm6G0002670 Svm7G0039680 Svm7G0024990 Svm3G0018390 Svm2G0049630 Svm9G0067460 Svm6G0012800
N010M00037	0.6059	0.00000	Svm4G0011570 Svm2G0035390 Svm5G0005460 Svm1G0001350 Svm4G0021870 Svm8G0009920 Svm6G0012180 Svm7G0011820 Svm2G0024940 Svm5G0045020 Svm4G0004940 Svm2G0056400 Svm5G0018010 Svm3G0003120 Svm6G0029620 Svm6G0030660 Svm3G0019270 Svm8G0026180 Svm1G0006050 Svm2G0027260 Svm4G0030530 Svm6G0013370 Svm2G0014270 Svm4G0005420 Svm1G0042150 Svm4G0029630 Svm2G0029620 Svm7G0028340 Svm1G0035450 Svm8G0005800 Svm2G0040400 Svm5G0048550 Svm8G0014600 Svm9G0016150 Svm8G0007970 Svm3G0028330 Svm2G0014210 Svm7G0042930 Svm3G0028690 Svm9G0068470 Svm3G0001920 Svm5G0021210 Svm2G0008590 Svm3G0035700 Svm1G0045050 Svm4G0020930 Svm7G0026260 Svm6G0023230 Svm3G0031180 Svm9G0068670 Svm1G0048660
N010M00038	0.6038	0.00000	Svm9G0063340 Svm8G0000690 Svm8G0000580 Svm7G0038310 Svm4G0031220 Svm1G0016000 Svm2G0045070 Svm7G0035390 Svm5G0035920 Svm1G0028460 Svm5G0028960 Svm2G0030520 Svm8G0028850 Svm3G0052140 Svm1G0024830 Svm7G0016500 Svm2G0029110 Svm5G0018240 Svm2G0010640 Svm3G0029110 Svm5G0016210 Svm8G0025880 Svm7G0040170 Svm2G0007310 Svm4G0003410 Svm4G0039140 Svm9G0067950 Svm1G0007140 Svm7G0032520 Svm2G0006920 Svm7G0035640 Svm3G0030660 Svm9G0020400 Svm6G0007760 Svm2G0031250 Svm2G0022420 Svm2G0036590 Svm3G0049700 Svm2G0049580 Svm6G0013310 Svm3G0020340 Svm8G0030460 Svm5G0002120 Svm2G0000130 Svm6G0002940 Svm5G0053310 Svm1G0010860 Svm8G0009830 Svm8G0034190 Svm3G0009930 Svm5G0002840
N010M00039	0.7801	0.00000	Svm2G0032800 Svm1G0006700 Svm1G0011140 Svm1G0011840 Svm1G0038130 Svm1G0043810 Svm1G0043820 Svm2G0002090 Svm2G0016680 Svm2G0020970 Svm2G0024090 Svm2G0030060 Svm2G0032740 Svm2G0044610 Svm2G0056240 Svm3G0010520 Svm3G0010570 Svm3G0029660 Svm3G0043300 Svm3G0044190 Svm3G0052400 Svm4G0011660 Svm4G0017310 Svm4G0020410 Svm4G0024140 Svm4G0036430 Svm5G0025150 Svm5G0027820 Svm5G0034770 Svm5G0043360 Svm5G0044700 Svm5G0057270 Svm6G0002200 Svm6G0007150 Svm6G0008510 Svm6G0012580 Svm6G0017070 Svm6G0017510 Svm6G0021010 Svm6G0023760 Svm7G0009090 Svm7G0019460 Svm7G0020760 Svm7G0026330 Svm8G0011050 Svm8G0024530 Svm8G0024610 Svm8G0029500 Svm9G0008110 Svm9G0025930 Svm9G0028620 Svm9G0032870 Svm9G0034370 Svm9G0036480 Svm9G0044180 Svm9G0045090 Svm9G0052190 Svm9G0062550 Svm9G0064150 Svm8G0025920 Svm4G0022450 Svm1G0006170 Svm3G0033240 Svm1G0014210 Svm3G0052070 Svm2G0045420 Svm9G0002020
N010M00040	0.6300	0.00000	Svm6G0034050 Svm2G0023880 Svm5G0017140 Svm3G0001430 Svm5G0050460 Svm6G0016810 Svm5G0017620 Svm4G0016770 Svm1G0012880 Svm2G0025050 Svm8G0028550 Svm5G0017520 Svm4G0022150 Svm2G0022930 Svm5G0033520 Svm8G0029140 Svm4G0003110 Svm7G0042640 Svm9G0061270 Svm8G0023880 Svm4G0034890 Svm3G0036080 Svm4G0035620 Svm3G0052270 Svm2G0008330 Svm6G0023820 Svm2G0020900 Svm3G0049990 Svm3G0031270 Svm8G0000900 Svm4G0026330 Svm8G0009190 Svm2G0020990 Svm2G0051490 Svm3G0031440 Svm4G0036180 Svm3G0018350 Svm1G0020160 Svm9G0030420 Svm8G0012030 Svm5G0015970 Svm6G0018470 Svm1G0020020 Svm7G0008450 Svm5G0017900 Svm3G0012270 Svm5G0006320 Svm4G0032580 Svm8G0035060 Svm9G0039670 Svm3G0029030
N010M00041	0.6041	0.00000	Svm5G0002770 Svm1G0023920 Svm8G0021170 Svm9G0044070 Svm9G0062960 Svm9G0063910 Svm2G0053190 Svm6G0028770 Svm1G0030400 Svm7G0035160 Svm5G0018540 Svm5G0034750 Svm6G0035530 Svm4G0000010 Svm8G0003090 Svm8G0003260 Svm6G0007880 Svm2G0003260 Svm8G0000610 Svm3G0010710 Svm3G0032820 Svm1G0010200 Svm3G0041110 Svm3G0036480 Svm9G0027450 Svm1G0031820 Svm4G0031870 Svm9G0041870 Svm5G0035620 Svm4G0030790 Svm2G0048310 Svm8G0015260 Svm6G0016540 Svm2G0016170 Svm7G0032340 Svm9G0029360 Svm7G0001360 Svm6G0021560 Svm5G0010470 Svm4G0013640 Svm6G0023240 Svm9G0058140 Svm2G0046570 Svm9G0035500 Svm2G0001480 Svm6G0007020 Svm8G0020160 Svm1G0030000 Svm5G0014400
N010M00042	0.6318	0.00000	Svm2G0042750 Svm6G0032660 Svm2G0014750 Svm2G0039130 Svm3G0027640 Svm5G0023510 Svm6G0008590 Svm8G0014110 Svm9G0025910 Svm7G0039440 Svm2G0034580 Svm5G0048000 Svm9G0045320 Svm2G0052900 Svm7G0012920 Svm9G0059330 Svm2G0004290 Svm7G0011070 Svm1G0009010 Svm5G0021910 Svm2G0002260 Svm8G0024240 Svm6G0003920 Svm2G0020090 Svm7G0036000 Svm2G0046510 Svm6G0001270 Svm9G0007260 Svm9G0070460 Svm2G0003680 Svm9G0001330 Svm4G0004520 Svm6G0018460 Svm1G0004530 Svm9G0051190 Svm2G0002910 Svm9G0013800 Svm6G0002660 Svm4G0014100 Svm5G0002370 Svm2G0042770 Svm1G0032480 Svm2G0051180 Svm1G0023350 Svm9G0064250 Svm5G0032360 Svm5G0037420 Svm9G0039430
N010M00043	0.7465	0.00000	Svm9G0025110 Svm1G0018720 Svm1G0018830 Svm1G0021840 Svm1G0023410 Svm1G0030990 Svm2G0013820 Svm2G0036260 Svm3G0015130 Svm3G0023990 Svm3G0034210 Svm6G0004070 Svm5G0004420 Svm5G0054590 Svm6G0001230 Svm3G0035190 Svm4G0001110 Svm4G0018150 Svm4G0027890 Svm4G0033940 Svm5G0012120 Svm5G0013100 Svm5G0022490 Svm5G0026100 Svm5G0049290 Svm6G0008310 Svm6G0015960 Svm6G0016920 Svm6G0021030 Svm6G0031590 Svm7G0019990 Svm7G0032560 Svm8G0009670 Svm8G0025460 Svm9G0012930 Svm9G0014490 Svm9G0023900 Svm4G0006730 Svm9G0033010 Svm4G0021780 Svm9G0042600 Svm2G0041990 Svm9G0057100 Svm4G0003760 Svm9G0063590 Svm5G0029120 Svm6G0033090 Svm2G0004170 Svm5G0027420 Svm4G0023440 Svm1G0029770 Svm1G0002170 Svm9G0036630 Svm2G0017620
N010M00044	0.6638	0.00000	Svm7G0030510 Svm1G0002870 Svm1G0006670 Svm2G0022290 Svm4G0023180 Svm5G0012500 Svm5G0015700 Svm5G0054900 Svm6G0011170 Svm6G0015490 Svm8G0009040 Svm3G0020930 Svm7G0039480 Svm2G0013620 Svm4G0036270 Svm5G0003620 Svm5G0029710 Svm1G0040830 Svm6G0024900 Svm8G0002990 Svm8G0005250 Svm8G0027380 Svm9G0047240 Svm9G0049090 Svm7G0032510 Svm4G0014040 Svm3G0037050 Svm3G0036040 Svm5G0056530 Svm1G0031620 Svm2G0032270 Svm3G0044730 Svm9G0035110 Svm6G0029720 Svm4G0033450 Svm7G0023870 Svm4G0031130 Svm7G0006530 Svm5G0019300 Svm2G0003060 Svm2G0012770 Svm2G0028620 Svm8G0031290 Svm7G0026120 Svm9G0042490 Svm2G0023760 Svm6G0026980 Svm2G0026510 Svm8G0037840 Svm2G0035200 Svm9G0034940 Svm3G0005030
N010M00045	0.6678	0.00000	Svm9G0026100 Svm2G0031910 Svm3G0002820 Svm3G0022220 Svm5G0000020 Svm5G0052760 Svm6G0029000 Svm8G0007270 Svm8G0007470 Svm8G0023930 Svm5G0045520 Svm9G0037880 Svm5G0044320 Svm1G0018760 Svm4G0027860 Svm9G0047920 Svm2G0006170 Svm8G0016770 Svm9G0034090 Svm9G0066420 Svm5G0011270 Svm8G0031660 Svm4G0006020 Svm7G0038440 Svm2G0025550 Svm7G0008580 Svm8G0019880 Svm2G0014630 Svm1G0025540 Svm8G0003270 Svm6G0027930 Svm1G0008830 Svm9G0024350 Svm7G0028080 Svm9G0013650 Svm2G0004410 Svm2G0007290 Svm5G0011770 Svm5G0023570 Svm6G0019050 Svm3G0054170 Svm9G0064000 Svm1G0010830 Svm2G0016280 Svm3G0018980 Svm7G0040570 Svm2G0048250 Svm2G0024910 Svm3G0036570 Svm5G0021790 Svm9G0063660 Svm9G0015450 Svm2G0039360 Svm5G0004690
N010M00046	0.6429	0.00000	Svm2G0052340 Svm5G0001380 Svm4G0013330 Svm5G0039950 Svm8G0009110 Svm8G0016790 Svm2G0007100 Svm3G0042230 Svm4G0030440 Svm5G0010120 Svm5G0029380 Svm6G0030630 Svm7G0003400 Svm7G0012060 Svm9G0030930 Svm1G0042980 Svm1G0006450 Svm9G0053010 Svm2G0021690 Svm3G0051820 Svm5G0013890 Svm6G0015650 Svm1G0046220 Svm9G0038980 Svm2G0041780 Svm2G0021420 Svm7G0013430 Svm3G0042640 Svm8G0002840 Svm9G0046340 Svm6G0013560 Svm5G0034960 Svm5G0003920 Svm5G0028070 Svm6G0009130 Svm9G0047220 Svm4G0017480 Svm6G0002540 Svm6G0015510 Svm8G0037260 Svm8G0033660 Svm8G0001980 Svm4G0000300 Svm8G0003440 Svm8G0008550 Svm2G0026730 Svm8G0008320 Svm3G0016360 Svm6G0014930 Svm3G0047850
N010M00047	0.6131	0.00000	Svm5G0046020 Svm8G0029080 Svm1G0001800 Svm5G0038500 Svm4G0025600 Svm9G0059430 Svm8G0020420 Svm1G0024610 Svm5G0000520 Svm1G0047430 Svm5G0022890 Svm9G0062800 Svm7G0023100 Svm3G0033360 Svm6G0029490 Svm1G0005690 Svm2G0056650 Svm2G0044000 Svm9G0028790 Svm5G0041250 Svm8G0029990 Svm3G0014120 Svm2G0053530 Svm2G0034090 Svm4G0009360 Svm1G0022290 Svm9G0003450 Svm7G0022770 Svm8G0037000 Svm7G0016720 Svm9G0008930 Svm9G0039400 Svm7G0038970 Svm2G0031990 Svm6G0009190 Svm2G0029870 Svm9G0056720 Svm1G0023010 Svm5G0011750 Svm5G0044420 Svm8G0005950 Svm7G0030720 Svm7G0019680 Svm2G0032080 Svm9G0027610 Svm3G0007330 Svm1G0040980 Svm2G0033380 Svm5G0058820 Svm4G0031050 Svm9G0064570 Svm5G0028550 Svm4G0028260 Svm5G0056940 Svm2G0023790 Svm4G0029970 Svm3G0050630 Svm6G0017840 Svm5G0005550 Svm5G0038650
N010M00048	0.5920	0.00000	Svm4G0010350 Svm5G0011150 Svm2G0043600 Svm4G0031290 Svm2G0045630 Svm3G0048110 Svm2G0012640 Svm2G0041120 Svm4G0016690 Svm2G0013070 Svm5G0015600 Svm2G0011820 Svm2G0043380 Svm5G0058680 Svm9G0059960 Svm7G0022020 Svm5G0042970 Svm2G0053160 Svm6G0016090 Svm3G0044070 Svm9G0021180 Svm3G0025360 Svm2G0025970 Svm1G0023890 Svm3G0005200 Svm9G0012580 Svm9G0018890 Svm7G0038850 Svm2G0053110 Svm8G0006880 Svm9G0010080 Svm3G0026860 Svm3G0040260 Svm1G0036750 Svm6G0011790 Svm9G0033450 Svm3G0053260 Svm1G0010610 Svm1G0031280 Svm1G0001640 Svm7G0028500 Svm7G0022590 Svm3G0038520 Svm3G0009180 Svm2G0037860 Svm2G0027240 Svm9G0059350 Svm7G0001970 Svm9G0018200 Svm7G0024310 Svm2G0005320 Svm9G0064130 Svm7G0043170 Svm2G0021670 Svm9G0057310
